experiment,plate,neuron_type,condition,stress_label,cell_line,als_label,well_row,well_col,number_of_channels,channel_1,channel_2,channel_3,channel_4,fov,number_of_planes,exclude
screenD,P8,D6,osmotic,stress,CTRL1,control,5,2,3,DAPI,FUS,PABP,none,6,5,no
screenD,P8,D6,osmotic,stress,CTRL1,control,5,2,3,DAPI,FUS,PABP,none,7,5,no
screenD,P8,D6,osmotic,stress,CTRL1,control,5,2,3,DAPI,FUS,PABP,none,8,5,no
screenD,P8,D6,osmotic,stress,CTRL1,control,5,2,3,DAPI,FUS,PABP,none,9,5,no
screenD,P8,D6,osmotic,stress,CTRL1,control,5,2,3,DAPI,FUS,PABP,none,10,5,no
screenD,P8,D6,osmotic,stress,CTRL1,control,6,2,3,DAPI,hnRNPK,hnRNPA1,none,1,5,no
screenD,P8,D6,osmotic,stress,CTRL1,control,6,2,3,DAPI,hnRNPK,hnRNPA1,none,2,5,no
screenD,P8,D6,osmotic,stress,CTRL1,control,6,2,3,DAPI,hnRNPK,hnRNPA1,none,3,5,no
screenD,P8,D6,osmotic,stress,CTRL1,control,6,2,3,DAPI,hnRNPK,hnRNPA1,none,4,5,no
screenD,P8,D6,osmotic,stress,CTRL1,control,6,2,3,DAPI,hnRNPK,hnRNPA1,none,5,5,no
screenD,P8,D6,osmotic,stress,CTRL1,control,6,2,3,DAPI,hnRNPK,hnRNPA1,none,6,5,no
screenD,P8,D6,osmotic,stress,CTRL1,control,6,2,3,DAPI,hnRNPK,hnRNPA1,none,7,5,no
screenD,P8,D6,osmotic,stress,CTRL1,control,6,2,3,DAPI,hnRNPK,hnRNPA1,none,8,5,no
screenD,P8,D6,osmotic,stress,CTRL1,control,6,2,3,DAPI,hnRNPK,hnRNPA1,none,9,5,no
screenD,P8,D6,osmotic,stress,CTRL1,control,6,2,3,DAPI,hnRNPK,hnRNPA1,none,10,5,no
screenD,P8,D6,osmotic,stress,CTRL1,control,7,2,3,DAPI,hnRNPK,hnRNPA1,none,1,5,no
screenD,P8,D6,osmotic,stress,CTRL1,control,7,2,3,DAPI,hnRNPK,hnRNPA1,none,2,5,no
screenD,P8,D6,osmotic,stress,CTRL1,control,7,2,3,DAPI,hnRNPK,hnRNPA1,none,3,5,no
screenD,P8,D6,osmotic,stress,CTRL1,control,7,2,3,DAPI,hnRNPK,hnRNPA1,none,4,5,no
screenD,P8,D6,osmotic,stress,CTRL1,control,7,2,3,DAPI,hnRNPK,hnRNPA1,none,5,5,no
screenD,P8,D6,osmotic,stress,CTRL1,control,7,2,3,DAPI,hnRNPK,hnRNPA1,none,6,5,no
screenD,P8,D6,osmotic,stress,CTRL1,control,7,2,3,DAPI,hnRNPK,hnRNPA1,none,7,5,no
screenD,P8,D6,osmotic,stress,CTRL1,control,7,2,3,DAPI,hnRNPK,hnRNPA1,none,8,5,no
screenD,P8,D6,osmotic,stress,CTRL1,control,7,2,3,DAPI,hnRNPK,hnRNPA1,none,9,5,no
screenD,P8,D6,osmotic,stress,CTRL1,control,7,2,3,DAPI,hnRNPK,hnRNPA1,none,10,5,no
screenD,P8,D6,osmotic,stress,CTRL2,control,2,3,3,DAPI,SFPQ,TDP-43,none,1,5,no
screenD,P8,D6,osmotic,stress,CTRL2,control,2,3,3,DAPI,SFPQ,TDP-43,none,2,5,no
screenD,P8,D6,osmotic,stress,CTRL2,control,2,3,3,DAPI,SFPQ,TDP-43,none,3,5,no
screenD,P8,D6,osmotic,stress,CTRL2,control,2,3,3,DAPI,SFPQ,TDP-43,none,4,5,no
screenD,P8,D6,osmotic,stress,CTRL2,control,2,3,3,DAPI,SFPQ,TDP-43,none,5,5,no
screenD,P8,D6,osmotic,stress,CTRL2,control,2,3,3,DAPI,SFPQ,TDP-43,none,6,5,no
screenD,P8,D6,osmotic,stress,CTRL2,control,2,3,3,DAPI,SFPQ,TDP-43,none,7,5,no
screenD,P8,D6,osmotic,stress,CTRL2,control,2,3,3,DAPI,SFPQ,TDP-43,none,8,5,no
screenD,P8,D6,osmotic,stress,CTRL2,control,2,3,3,DAPI,SFPQ,TDP-43,none,9,5,no
screenD,P8,D6,osmotic,stress,CTRL2,control,2,3,3,DAPI,SFPQ,TDP-43,none,10,5,no
screenD,P8,D6,osmotic,stress,CTRL2,control,3,3,3,DAPI,SFPQ,TDP-43,none,1,5,no
screenD,P8,D6,osmotic,stress,CTRL2,control,3,3,3,DAPI,SFPQ,TDP-43,none,2,5,no
screenD,P8,D6,osmotic,stress,CTRL2,control,3,3,3,DAPI,SFPQ,TDP-43,none,3,5,no
screenD,P8,D6,osmotic,stress,CTRL2,control,3,3,3,DAPI,SFPQ,TDP-43,none,4,5,no
screenD,P8,D6,osmotic,stress,CTRL2,control,3,3,3,DAPI,SFPQ,TDP-43,none,5,5,no
screenD,P8,D6,osmotic,stress,CTRL2,control,3,3,3,DAPI,SFPQ,TDP-43,none,6,5,no
screenD,P8,D6,osmotic,stress,CTRL2,control,3,3,3,DAPI,SFPQ,TDP-43,none,7,5,no
screenD,P8,D6,osmotic,stress,CTRL2,control,3,3,3,DAPI,SFPQ,TDP-43,none,8,5,no
screenD,P8,D6,osmotic,stress,CTRL2,control,3,3,3,DAPI,SFPQ,TDP-43,none,9,5,no
screenD,P8,D6,osmotic,stress,CTRL2,control,3,3,3,DAPI,SFPQ,TDP-43,none,10,5,no
screenD,P8,D6,osmotic,stress,CTRL2,control,4,3,3,DAPI,FUS,PABP,none,1,5,no
screenD,P8,D6,osmotic,stress,CTRL2,control,4,3,3,DAPI,FUS,PABP,none,2,5,no
screenD,P8,D6,osmotic,stress,CTRL2,control,4,3,3,DAPI,FUS,PABP,none,3,5,no
screenD,P8,D6,osmotic,stress,CTRL2,control,4,3,3,DAPI,FUS,PABP,none,4,5,no
screenD,P8,D6,osmotic,stress,CTRL2,control,4,3,3,DAPI,FUS,PABP,none,5,5,no
screenD,P8,D6,osmotic,stress,CTRL2,control,4,3,3,DAPI,FUS,PABP,none,6,5,no
screenD,P8,D6,osmotic,stress,CTRL2,control,4,3,3,DAPI,FUS,PABP,none,7,5,no
screenD,P8,D6,osmotic,stress,CTRL2,control,4,3,3,DAPI,FUS,PABP,none,8,5,no
screenD,P8,D6,osmotic,stress,CTRL2,control,4,3,3,DAPI,FUS,PABP,none,9,5,no
screenD,P8,D6,osmotic,stress,CTRL2,control,4,3,3,DAPI,FUS,PABP,none,10,5,no
screenD,P8,D6,osmotic,stress,CTRL2,control,5,3,3,DAPI,FUS,PABP,none,1,5,no
screenD,P8,D6,osmotic,stress,CTRL2,control,5,3,3,DAPI,FUS,PABP,none,2,5,no
screenD,P8,D6,osmotic,stress,CTRL2,control,5,3,3,DAPI,FUS,PABP,none,3,5,no
screenD,P8,D6,osmotic,stress,CTRL2,control,5,3,3,DAPI,FUS,PABP,none,4,5,no
screenD,P8,D6,osmotic,stress,CTRL2,control,5,3,3,DAPI,FUS,PABP,none,5,5,no
screenD,P8,D6,osmotic,stress,CTRL2,control,5,3,3,DAPI,FUS,PABP,none,6,5,no
screenD,P8,D6,osmotic,stress,CTRL2,control,5,3,3,DAPI,FUS,PABP,none,7,5,no
screenD,P8,D6,osmotic,stress,CTRL2,control,5,3,3,DAPI,FUS,PABP,none,8,5,no
screenD,P8,D6,osmotic,stress,CTRL2,control,5,3,3,DAPI,FUS,PABP,none,9,5,no
screenD,P8,D6,osmotic,stress,CTRL2,control,5,3,3,DAPI,FUS,PABP,none,10,5,no
screenD,P8,D6,osmotic,stress,CTRL2,control,6,3,3,DAPI,hnRNPK,hnRNPA1,none,1,5,no
screenD,P8,D6,osmotic,stress,CTRL2,control,6,3,3,DAPI,hnRNPK,hnRNPA1,none,2,5,no
screenD,P8,D6,osmotic,stress,CTRL2,control,6,3,3,DAPI,hnRNPK,hnRNPA1,none,3,5,no
screenD,P8,D6,osmotic,stress,CTRL2,control,6,3,3,DAPI,hnRNPK,hnRNPA1,none,4,5,no
screenD,P8,D6,osmotic,stress,CTRL2,control,6,3,3,DAPI,hnRNPK,hnRNPA1,none,5,5,no
screenD,P8,D6,osmotic,stress,CTRL2,control,6,3,3,DAPI,hnRNPK,hnRNPA1,none,6,5,no
screenD,P8,D6,osmotic,stress,CTRL2,control,6,3,3,DAPI,hnRNPK,hnRNPA1,none,7,5,no
screenD,P8,D6,osmotic,stress,CTRL2,control,6,3,3,DAPI,hnRNPK,hnRNPA1,none,8,5,no
screenD,P8,D6,osmotic,stress,CTRL2,control,6,3,3,DAPI,hnRNPK,hnRNPA1,none,9,5,no
screenD,P8,D6,osmotic,stress,CTRL2,control,6,3,3,DAPI,hnRNPK,hnRNPA1,none,10,5,no
screenD,P8,D6,osmotic,stress,CTRL2,control,7,3,3,DAPI,hnRNPK,hnRNPA1,none,1,5,no
screenD,P8,D6,osmotic,stress,CTRL2,control,7,3,3,DAPI,hnRNPK,hnRNPA1,none,2,5,no
screenD,P8,D6,osmotic,stress,CTRL2,control,7,3,3,DAPI,hnRNPK,hnRNPA1,none,3,5,no
screenD,P8,D6,osmotic,stress,CTRL2,control,7,3,3,DAPI,hnRNPK,hnRNPA1,none,4,5,no
screenD,P8,D6,osmotic,stress,CTRL2,control,7,3,3,DAPI,hnRNPK,hnRNPA1,none,5,5,no
screenD,P8,D6,osmotic,stress,CTRL2,control,7,3,3,DAPI,hnRNPK,hnRNPA1,none,6,5,no
screenD,P8,D6,osmotic,stress,CTRL2,control,7,3,3,DAPI,hnRNPK,hnRNPA1,none,7,5,no
screenD,P8,D6,osmotic,stress,CTRL2,control,7,3,3,DAPI,hnRNPK,hnRNPA1,none,8,5,no
screenD,P8,D6,osmotic,stress,CTRL2,control,7,3,3,DAPI,hnRNPK,hnRNPA1,none,9,5,no
screenD,P8,D6,osmotic,stress,CTRL2,control,7,3,3,DAPI,hnRNPK,hnRNPA1,none,10,5,no
screenD,P8,D6,osmotic,stress,CTRL3,control,2,4,3,DAPI,SFPQ,TDP-43,none,1,5,no
screenD,P8,D6,osmotic,stress,CTRL3,control,2,4,3,DAPI,SFPQ,TDP-43,none,2,5,no
screenD,P8,D6,osmotic,stress,CTRL3,control,2,4,3,DAPI,SFPQ,TDP-43,none,3,5,no
screenD,P8,D6,osmotic,stress,CTRL3,control,2,4,3,DAPI,SFPQ,TDP-43,none,4,5,no
screenD,P8,D6,osmotic,stress,CTRL3,control,2,4,3,DAPI,SFPQ,TDP-43,none,5,5,no
screenD,P8,D6,osmotic,stress,CTRL3,control,2,4,3,DAPI,SFPQ,TDP-43,none,6,5,no
screenD,P8,D6,osmotic,stress,CTRL3,control,2,4,3,DAPI,SFPQ,TDP-43,none,7,5,no
screenD,P8,D6,osmotic,stress,CTRL3,control,2,4,3,DAPI,SFPQ,TDP-43,none,8,5,no
screenD,P8,D6,osmotic,stress,CTRL3,control,2,4,3,DAPI,SFPQ,TDP-43,none,9,5,no
screenD,P8,D6,osmotic,stress,CTRL3,control,2,4,3,DAPI,SFPQ,TDP-43,none,10,5,no
screenD,P8,D6,osmotic,stress,CTRL3,control,3,4,3,DAPI,SFPQ,TDP-43,none,1,5,no
screenD,P8,D6,osmotic,stress,CTRL3,control,3,4,3,DAPI,SFPQ,TDP-43,none,2,5,no
screenD,P8,D6,osmotic,stress,CTRL3,control,3,4,3,DAPI,SFPQ,TDP-43,none,3,5,no
screenD,P8,D6,osmotic,stress,CTRL3,control,3,4,3,DAPI,SFPQ,TDP-43,none,4,5,no
screenD,P8,D6,osmotic,stress,CTRL3,control,3,4,3,DAPI,SFPQ,TDP-43,none,5,5,no
screenD,P8,D6,osmotic,stress,CTRL3,control,3,4,3,DAPI,SFPQ,TDP-43,none,6,5,no
screenD,P8,D6,osmotic,stress,CTRL3,control,3,4,3,DAPI,SFPQ,TDP-43,none,7,5,no
screenD,P8,D6,osmotic,stress,CTRL3,control,3,4,3,DAPI,SFPQ,TDP-43,none,8,5,no
screenD,P8,D6,osmotic,stress,CTRL3,control,3,4,3,DAPI,SFPQ,TDP-43,none,9,5,no
screenD,P8,D6,osmotic,stress,CTRL3,control,3,4,3,DAPI,SFPQ,TDP-43,none,10,5,no
screenD,P8,D6,osmotic,stress,CTRL3,control,4,4,3,DAPI,FUS,PABP,none,1,5,no
screenD,P8,D6,osmotic,stress,CTRL3,control,4,4,3,DAPI,FUS,PABP,none,2,5,no
screenD,P8,D6,osmotic,stress,CTRL3,control,4,4,3,DAPI,FUS,PABP,none,3,5,no
screenD,P8,D6,osmotic,stress,CTRL3,control,4,4,3,DAPI,FUS,PABP,none,4,5,no
screenD,P8,D6,osmotic,stress,CTRL3,control,4,4,3,DAPI,FUS,PABP,none,5,5,no
screenD,P8,D6,osmotic,stress,CTRL3,control,4,4,3,DAPI,FUS,PABP,none,6,5,no
screenD,P8,D6,osmotic,stress,CTRL3,control,4,4,3,DAPI,FUS,PABP,none,7,5,no
screenD,P8,D6,osmotic,stress,CTRL3,control,4,4,3,DAPI,FUS,PABP,none,8,5,no
screenD,P8,D6,osmotic,stress,CTRL3,control,4,4,3,DAPI,FUS,PABP,none,9,5,no
screenD,P8,D6,osmotic,stress,CTRL3,control,4,4,3,DAPI,FUS,PABP,none,10,5,no
screenD,P8,D6,osmotic,stress,CTRL3,control,5,4,3,DAPI,FUS,PABP,none,1,5,no
screenD,P8,D6,osmotic,stress,CTRL3,control,5,4,3,DAPI,FUS,PABP,none,2,5,no
screenD,P8,D6,osmotic,stress,CTRL3,control,5,4,3,DAPI,FUS,PABP,none,3,5,no
screenD,P8,D6,osmotic,stress,CTRL3,control,5,4,3,DAPI,FUS,PABP,none,4,5,no
screenD,P8,D6,osmotic,stress,CTRL3,control,5,4,3,DAPI,FUS,PABP,none,5,5,no
screenD,P8,D6,osmotic,stress,CTRL3,control,5,4,3,DAPI,FUS,PABP,none,6,5,no
screenD,P8,D6,osmotic,stress,CTRL3,control,5,4,3,DAPI,FUS,PABP,none,7,5,no
screenD,P8,D6,osmotic,stress,CTRL3,control,5,4,3,DAPI,FUS,PABP,none,8,5,no
screenD,P8,D6,osmotic,stress,CTRL3,control,5,4,3,DAPI,FUS,PABP,none,9,5,no
screenD,P8,D6,osmotic,stress,CTRL3,control,5,4,3,DAPI,FUS,PABP,none,10,5,no
screenD,P8,D6,osmotic,stress,CTRL3,control,6,4,3,DAPI,hnRNPK,hnRNPA1,none,1,5,no
screenD,P8,D6,osmotic,stress,CTRL3,control,6,4,3,DAPI,hnRNPK,hnRNPA1,none,2,5,no
screenD,P8,D6,osmotic,stress,CTRL3,control,6,4,3,DAPI,hnRNPK,hnRNPA1,none,3,5,no
screenD,P8,D6,osmotic,stress,CTRL3,control,6,4,3,DAPI,hnRNPK,hnRNPA1,none,4,5,no
screenD,P8,D6,osmotic,stress,CTRL3,control,6,4,3,DAPI,hnRNPK,hnRNPA1,none,5,5,no
screenD,P8,D6,osmotic,stress,CTRL3,control,6,4,3,DAPI,hnRNPK,hnRNPA1,none,6,5,no
screenD,P8,D6,osmotic,stress,CTRL3,control,6,4,3,DAPI,hnRNPK,hnRNPA1,none,7,5,no
screenD,P8,D6,osmotic,stress,CTRL3,control,6,4,3,DAPI,hnRNPK,hnRNPA1,none,8,5,no
screenD,P8,D6,osmotic,stress,CTRL3,control,6,4,3,DAPI,hnRNPK,hnRNPA1,none,9,5,no
screenD,P8,D6,osmotic,stress,CTRL3,control,6,4,3,DAPI,hnRNPK,hnRNPA1,none,10,5,no
screenD,P8,D6,osmotic,stress,CTRL3,control,7,4,3,DAPI,hnRNPK,hnRNPA1,none,1,5,no
screenD,P8,D6,osmotic,stress,CTRL3,control,7,4,3,DAPI,hnRNPK,hnRNPA1,none,2,5,no
screenD,P8,D6,osmotic,stress,CTRL3,control,7,4,3,DAPI,hnRNPK,hnRNPA1,none,3,5,no
screenD,P8,D6,osmotic,stress,CTRL3,control,7,4,3,DAPI,hnRNPK,hnRNPA1,none,4,5,no
screenD,P8,D6,osmotic,stress,CTRL3,control,7,4,3,DAPI,hnRNPK,hnRNPA1,none,5,5,no
screenD,P8,D6,osmotic,stress,CTRL3,control,7,4,3,DAPI,hnRNPK,hnRNPA1,none,6,5,no
screenD,P8,D6,osmotic,stress,CTRL3,control,7,4,3,DAPI,hnRNPK,hnRNPA1,none,7,5,no
screenD,P8,D6,osmotic,stress,CTRL3,control,7,4,3,DAPI,hnRNPK,hnRNPA1,none,8,5,no
screenD,P8,D6,osmotic,stress,CTRL3,control,7,4,3,DAPI,hnRNPK,hnRNPA1,none,9,5,no
screenD,P8,D6,osmotic,stress,CTRL3,control,7,4,3,DAPI,hnRNPK,hnRNPA1,none,10,5,no
screenD,P8,D6,osmotic,stress,CTRL5,control,2,5,3,DAPI,SFPQ,TDP-43,none,1,5,yes
screenD,P8,D6,osmotic,stress,CTRL5,control,2,5,3,DAPI,SFPQ,TDP-43,none,2,5,yes
screenD,P8,D6,osmotic,stress,CTRL5,control,2,5,3,DAPI,SFPQ,TDP-43,none,3,5,yes
screenD,P8,D6,osmotic,stress,CTRL5,control,2,5,3,DAPI,SFPQ,TDP-43,none,4,5,yes
screenD,P8,D6,osmotic,stress,CTRL5,control,2,5,3,DAPI,SFPQ,TDP-43,none,5,5,yes
screenD,P8,D6,osmotic,stress,CTRL5,control,2,5,3,DAPI,SFPQ,TDP-43,none,6,5,yes
screenD,P8,D6,osmotic,stress,CTRL5,control,2,5,3,DAPI,SFPQ,TDP-43,none,7,5,yes
screenD,P8,D6,osmotic,stress,CTRL5,control,2,5,3,DAPI,SFPQ,TDP-43,none,8,5,yes
screenD,P8,D6,osmotic,stress,CTRL5,control,2,5,3,DAPI,SFPQ,TDP-43,none,9,5,yes
screenD,P8,D6,osmotic,stress,CTRL5,control,2,5,3,DAPI,SFPQ,TDP-43,none,10,5,yes
screenD,P8,D6,osmotic,stress,CTRL5,control,3,5,3,DAPI,SFPQ,TDP-43,none,1,5,yes
screenD,P8,D6,osmotic,stress,CTRL5,control,3,5,3,DAPI,SFPQ,TDP-43,none,2,5,yes
screenD,P8,D6,osmotic,stress,CTRL5,control,3,5,3,DAPI,SFPQ,TDP-43,none,3,5,yes
screenD,P8,D6,osmotic,stress,CTRL5,control,3,5,3,DAPI,SFPQ,TDP-43,none,4,5,yes
screenD,P8,D6,osmotic,stress,CTRL5,control,3,5,3,DAPI,SFPQ,TDP-43,none,5,5,yes
screenD,P8,D6,osmotic,stress,CTRL5,control,3,5,3,DAPI,SFPQ,TDP-43,none,6,5,yes
screenD,P8,D6,osmotic,stress,CTRL5,control,3,5,3,DAPI,SFPQ,TDP-43,none,7,5,yes
screenD,P8,D6,osmotic,stress,CTRL5,control,3,5,3,DAPI,SFPQ,TDP-43,none,8,5,yes
screenD,P8,D6,osmotic,stress,CTRL5,control,3,5,3,DAPI,SFPQ,TDP-43,none,9,5,yes
screenD,P8,D6,osmotic,stress,CTRL5,control,3,5,3,DAPI,SFPQ,TDP-43,none,10,5,yes
screenD,P8,D6,osmotic,stress,CTRL5,control,4,5,3,DAPI,FUS,PABP,none,1,5,yes
screenD,P8,D6,osmotic,stress,CTRL5,control,4,5,3,DAPI,FUS,PABP,none,2,5,yes
screenD,P8,D6,osmotic,stress,CTRL5,control,4,5,3,DAPI,FUS,PABP,none,3,5,yes
screenD,P8,D6,osmotic,stress,CTRL5,control,4,5,3,DAPI,FUS,PABP,none,4,5,yes
screenD,P8,D6,osmotic,stress,CTRL5,control,4,5,3,DAPI,FUS,PABP,none,5,5,yes
screenD,P8,D6,osmotic,stress,CTRL5,control,4,5,3,DAPI,FUS,PABP,none,6,5,yes
screenD,P8,D6,osmotic,stress,CTRL5,control,4,5,3,DAPI,FUS,PABP,none,7,5,yes
screenD,P8,D6,osmotic,stress,CTRL5,control,4,5,3,DAPI,FUS,PABP,none,8,5,yes
screenD,P8,D6,osmotic,stress,CTRL5,control,4,5,3,DAPI,FUS,PABP,none,9,5,yes
screenD,P8,D6,osmotic,stress,CTRL5,control,4,5,3,DAPI,FUS,PABP,none,10,5,yes
screenD,P8,D6,osmotic,stress,CTRL5,control,5,5,3,DAPI,FUS,PABP,none,1,5,yes
screenD,P8,D6,osmotic,stress,CTRL5,control,5,5,3,DAPI,FUS,PABP,none,2,5,yes
screenD,P8,D6,osmotic,stress,CTRL5,control,5,5,3,DAPI,FUS,PABP,none,3,5,yes
screenD,P8,D6,osmotic,stress,CTRL5,control,5,5,3,DAPI,FUS,PABP,none,4,5,yes
screenD,P8,D6,osmotic,stress,CTRL5,control,5,5,3,DAPI,FUS,PABP,none,5,5,yes
screenD,P8,D6,osmotic,stress,CTRL5,control,5,5,3,DAPI,FUS,PABP,none,6,5,yes
screenD,P8,D6,osmotic,stress,CTRL5,control,5,5,3,DAPI,FUS,PABP,none,7,5,yes
screenD,P8,D6,osmotic,stress,CTRL5,control,5,5,3,DAPI,FUS,PABP,none,8,5,yes
screenD,P8,D6,osmotic,stress,CTRL5,control,5,5,3,DAPI,FUS,PABP,none,9,5,yes
screenD,P8,D6,osmotic,stress,CTRL5,control,5,5,3,DAPI,FUS,PABP,none,10,5,yes
screenD,P8,D6,osmotic,stress,CTRL5,control,6,5,3,DAPI,hnRNPK,hnRNPA1,none,1,5,yes
screenD,P8,D6,osmotic,stress,CTRL5,control,6,5,3,DAPI,hnRNPK,hnRNPA1,none,2,5,yes
screenD,P8,D6,osmotic,stress,CTRL5,control,6,5,3,DAPI,hnRNPK,hnRNPA1,none,3,5,yes
screenD,P8,D6,osmotic,stress,CTRL5,control,6,5,3,DAPI,hnRNPK,hnRNPA1,none,4,5,yes
screenD,P8,D6,osmotic,stress,CTRL5,control,6,5,3,DAPI,hnRNPK,hnRNPA1,none,5,5,yes
screenD,P8,D6,osmotic,stress,CTRL5,control,6,5,3,DAPI,hnRNPK,hnRNPA1,none,6,5,yes
screenD,P8,D6,osmotic,stress,CTRL5,control,6,5,3,DAPI,hnRNPK,hnRNPA1,none,7,5,yes
screenD,P8,D6,osmotic,stress,CTRL5,control,6,5,3,DAPI,hnRNPK,hnRNPA1,none,8,5,yes
screenD,P8,D6,osmotic,stress,CTRL5,control,6,5,3,DAPI,hnRNPK,hnRNPA1,none,9,5,yes
screenD,P8,D6,osmotic,stress,CTRL5,control,6,5,3,DAPI,hnRNPK,hnRNPA1,none,10,5,yes
screenD,P8,D6,osmotic,stress,CTRL5,control,7,5,3,DAPI,hnRNPK,hnRNPA1,none,1,5,yes
screenD,P8,D6,osmotic,stress,CTRL5,control,7,5,3,DAPI,hnRNPK,hnRNPA1,none,2,5,yes
screenD,P8,D6,osmotic,stress,CTRL5,control,7,5,3,DAPI,hnRNPK,hnRNPA1,none,3,5,yes
screenD,P8,D6,osmotic,stress,CTRL5,control,7,5,3,DAPI,hnRNPK,hnRNPA1,none,4,5,yes
screenD,P8,D6,osmotic,stress,CTRL5,control,7,5,3,DAPI,hnRNPK,hnRNPA1,none,5,5,yes
screenD,P8,D6,osmotic,stress,CTRL5,control,7,5,3,DAPI,hnRNPK,hnRNPA1,none,6,5,yes
screenD,P8,D6,osmotic,stress,CTRL5,control,7,5,3,DAPI,hnRNPK,hnRNPA1,none,7,5,yes
screenD,P8,D6,osmotic,stress,CTRL5,control,7,5,3,DAPI,hnRNPK,hnRNPA1,none,8,5,yes
screenD,P8,D6,osmotic,stress,CTRL5,control,7,5,3,DAPI,hnRNPK,hnRNPA1,none,9,5,yes
screenD,P8,D6,osmotic,stress,CTRL5,control,7,5,3,DAPI,hnRNPK,hnRNPA1,none,10,5,yes
screenD,P8,D6,osmotic,stress,MUT1,als,2,6,3,DAPI,SFPQ,TDP-43,none,1,5,no
screenD,P8,D6,osmotic,stress,MUT1,als,2,6,3,DAPI,SFPQ,TDP-43,none,2,5,no
screenD,P8,D6,osmotic,stress,MUT1,als,2,6,3,DAPI,SFPQ,TDP-43,none,3,5,no
screenD,P8,D6,osmotic,stress,MUT1,als,2,6,3,DAPI,SFPQ,TDP-43,none,4,5,no
screenD,P8,D6,osmotic,stress,MUT1,als,2,6,3,DAPI,SFPQ,TDP-43,none,5,5,no
screenD,P8,D6,osmotic,stress,MUT1,als,2,6,3,DAPI,SFPQ,TDP-43,none,6,5,no
screenD,P8,D6,osmotic,stress,MUT1,als,2,6,3,DAPI,SFPQ,TDP-43,none,7,5,no
screenD,P8,D6,osmotic,stress,MUT1,als,2,6,3,DAPI,SFPQ,TDP-43,none,8,5,no
screenD,P8,D6,osmotic,stress,MUT1,als,2,6,3,DAPI,SFPQ,TDP-43,none,9,5,no
screenD,P8,D6,osmotic,stress,MUT1,als,2,6,3,DAPI,SFPQ,TDP-43,none,10,5,no
screenD,P8,D6,osmotic,stress,MUT1,als,3,6,3,DAPI,SFPQ,TDP-43,none,1,5,no
screenD,P8,D6,osmotic,stress,MUT1,als,3,6,3,DAPI,SFPQ,TDP-43,none,2,5,no
screenD,P8,D6,osmotic,stress,MUT1,als,3,6,3,DAPI,SFPQ,TDP-43,none,3,5,no
screenD,P8,D6,osmotic,stress,MUT1,als,3,6,3,DAPI,SFPQ,TDP-43,none,4,5,no
screenD,P8,D6,osmotic,stress,MUT1,als,3,6,3,DAPI,SFPQ,TDP-43,none,5,5,no
screenD,P8,D6,osmotic,stress,MUT1,als,3,6,3,DAPI,SFPQ,TDP-43,none,6,5,no
screenD,P8,D6,osmotic,stress,MUT1,als,3,6,3,DAPI,SFPQ,TDP-43,none,7,5,no
screenD,P8,D6,osmotic,stress,MUT1,als,3,6,3,DAPI,SFPQ,TDP-43,none,8,5,no
screenD,P8,D6,osmotic,stress,MUT1,als,3,6,3,DAPI,SFPQ,TDP-43,none,9,5,no
screenD,P8,D6,osmotic,stress,MUT1,als,3,6,3,DAPI,SFPQ,TDP-43,none,10,5,no
screenD,P8,D6,osmotic,stress,MUT1,als,4,6,3,DAPI,FUS,PABP,none,1,5,no
screenD,P8,D6,osmotic,stress,MUT1,als,4,6,3,DAPI,FUS,PABP,none,2,5,no
screenD,P8,D6,osmotic,stress,MUT1,als,4,6,3,DAPI,FUS,PABP,none,3,5,no
screenD,P8,D6,osmotic,stress,MUT1,als,4,6,3,DAPI,FUS,PABP,none,4,5,no
screenD,P8,D6,osmotic,stress,MUT1,als,4,6,3,DAPI,FUS,PABP,none,5,5,no
screenD,P8,D6,osmotic,stress,MUT1,als,4,6,3,DAPI,FUS,PABP,none,6,5,no
screenD,P8,D6,osmotic,stress,MUT1,als,4,6,3,DAPI,FUS,PABP,none,7,5,no
screenD,P8,D6,osmotic,stress,MUT1,als,4,6,3,DAPI,FUS,PABP,none,8,5,no
screenD,P8,D6,osmotic,stress,MUT1,als,4,6,3,DAPI,FUS,PABP,none,9,5,no
screenD,P8,D6,osmotic,stress,MUT1,als,4,6,3,DAPI,FUS,PABP,none,10,5,no
screenD,P8,D6,osmotic,stress,MUT1,als,5,6,3,DAPI,FUS,PABP,none,1,5,no
screenD,P8,D6,osmotic,stress,MUT1,als,5,6,3,DAPI,FUS,PABP,none,2,5,no
screenD,P8,D6,osmotic,stress,MUT1,als,5,6,3,DAPI,FUS,PABP,none,3,5,no
screenD,P8,D6,osmotic,stress,MUT1,als,5,6,3,DAPI,FUS,PABP,none,4,5,no
screenD,P8,D6,osmotic,stress,MUT1,als,5,6,3,DAPI,FUS,PABP,none,5,5,no
screenD,P8,D6,osmotic,stress,MUT1,als,5,6,3,DAPI,FUS,PABP,none,6,5,no
screenD,P8,D6,osmotic,stress,MUT1,als,5,6,3,DAPI,FUS,PABP,none,7,5,no
screenD,P8,D6,osmotic,stress,MUT1,als,5,6,3,DAPI,FUS,PABP,none,8,5,no
screenD,P8,D6,osmotic,stress,MUT1,als,5,6,3,DAPI,FUS,PABP,none,9,5,no
screenD,P8,D6,osmotic,stress,MUT1,als,5,6,3,DAPI,FUS,PABP,none,10,5,no
